ID,text,labels
1266360947666554880t,"Take at your own risk , there you go Libtards your fantasy needle ( crack pipe ) . Your desire to remain dumbass you now have a choice Moderna Vaccine White Paper - "" DNA Vaccines Have a Risk of Permanently Changing a Person ’ s DNA "" https : / / t.co/Zo4uR6s15e via @wakingtimes",side-effect
1334778422250311681t,@SteveBakerHW Who on earth would take a vaccine that's not been completely trialed ? Stage 3 of this so called rigorously safe vaccine isn't expected to be complete for another 24mths Dec 2023 put this in your search engine & read it for yourself 👇 pfizer 123 vaccine trial protocol,rushed
1364638398388994050t,"I barely trust Johnson & Johnson baby powder , why would anyone trust them with a vaccine",ineffective
1378195544804184067t,"#VAERS 34 y . o . ♀ ️ #PlacentalDisorder #Pregnancy #PfizerVaccine #Obstetrics "" hospitalized [ same day vaccinated ] at about 10pm . I had repeated bleeding episodes . At the hospital they diagnosed me with chronic placental abruption . "" https : / / t.co/j4b1CCtv9I",side-effect
1357374408831172613t,"@PetalsTm Covid 19 Vaccines is mess only in Western countries as claimed by the Russian President #Purtin in his speech , he also determined the get rid of the covid soon in months ! Covid Deaths in @USA @Europarl_EN @uk caused among most over ages and they still get vaccines ? Author - US",political
1355511558449864710t,What we know about the single dose Johnson & Johnson coronavirus vaccine . Same company that knew their baby talc was a cancer inducing agent . https : / / t.co/1MV4pNxJcp,pharma
1376684316151975938t,"Is it ok to experiment on people who are over 55 , and be guinea pigs ? Who is more likely to have blood clots , someone over 55 or under 55 . The maker of AstraZeneca should be forced to produce an effective vaccine rather than an experimental one . I call em as I see em .",rushed side-effect
1300535038778527744t,"Ok folks , govt is holding consultation on #Vaccination so if you're dead against being used as a lab rat on untested vaccine , follow the link & have your say . And I'll take it after Boris & the makers of it .",rushed
1350007418084753408t,"@NG20194 "" theorised "" is the operative word . Chinas , whole virus vaccine has only 50 % Efficacy . Covaxin uses a novel adjuvant which does solve some of the problems but we still need to see the data .",ineffective
1186689156128395265t,"@ItsGoneAwry It's not necessarily the vaccine itself that could cause harm ... it's all the other crap they put in . Rising autism rates are obviously environmental in some sort of way , it's narrowing it down to exactly what babies are consuming that is causing it .",ingredients
1403689828148027392t,Scientists Find The Exact 2 Step Process How AstraZeneca Vaccine Causes Blood Clots | GreatGameIndia https : / / t.co/lKXB1wsWnC,side-effect
1288304368983240707t,@josephconlan2 @SleepyNBA @JeremyTate41 How dangerous could it be as it was approved by FDA years ago for treatment of Malaria ? Dr Stella Immanuel from Louisiana has treated over 300 patients with COVID - 19 with success . Many are denying success of Hydroxychloroquine because they want us all to take Gate ’ s vaccine,unnecessary
1346820746891374594t,“ Perfectly Healthy ” 41 - year - old Pediatric Assistant Dies Suddenly After Injected with Experimental Pfizer COVID Vaccine https : / / t.co/hPRInyHQem,side-effect
1244654043101908993t,"@RealCandaceO Don ’ t worry , they will figure out how to fudge the numbers right before the vaccine comes out , to encourage the uptake .",rushed
1333872094233374720t,@RepDLesko @realDonaldTrump My dad died of COVID because vaccines have been the only policy priority . How much have you and your friends profited off this dereliction of duty and neglect ? How much per death does it equal ? And congrats on your insurance company donors lining up for distribution of vaccines .,pharma
1254429603680190464t,@risetoflyy @emgfind GLOBAL protest . Start w / he's not a doctor or a scientist .. he's an INVESTOR who's looking for a return on his vaccine investment . Just like he did w / Monsanto and GMOs,pharma
1353298771296219136t,Well not the Pfizer vaccine cause I still feel the same .,none
1307840092841693190t,"@VectorBoy101 @brithume The liability to Pfizer ’ s reputation if they release a vaccine that ’ s unsafe and ineffective in the middle of a pandemic ? Nah ... pretty sure you can ’ t legislate that , genius .",ineffective
1382106552765661188t,From PBS News Hour : 6 cases of blood clots in the Johnson & Johnson vaccine out of 7 million doses . However those 6 were special and more severe than usual AND the normal treatment worsens condition .,side-effect
1342148013498662913t,"@RobinLe86317149 @vanster11 Long term effects of the vaccine . I know what covid long term effects are . Including and not limited to brain damage , circulatory dysfunction , ptsd , irreversible lung damage . what are the long term effects of the vaccine ? That you are gunne demand I take without an answer ?",side-effect
1306079072787869697t,"@g_zcakes @bonhogue @juliaioffe Totally the same . I am so not anti - vaxxer . But I am very anti - Trump rushed vaxxer . If Trump tries to BS the public into believing there's a safe vaccine , whoever gets it is playing Russian Roulette . No pun intended .",rushed
1364625693053747213t,Vaccine passports are discriminatory and a gross violation of our privacy and freedoms . We cannot allow them to become an accepted and normalised aspect of travel .,mandatory
1301553323338760192t,"@WHO @endmalaria @DrTedros @opsoms @WHOEMRO @WHOAFRO @WHOWPRO @WHOSEARO @pahowho @WHO_Europe People saw that Covid and forced vaccines didn't work , now they made genetically modified mosquitoes 🤔 ... God is watching .",ineffective mandatory
1325863837854294016t,@Nigel_Farage Stay away from this poison ! Make public the pfizer patent si we can take a look at what ’ s in it,ingredients
1322848937695391745t,"@silvano_trotta Same situation in Germany . Deep state includes media and exists all over the world . Sad , that so many people believe in this bullshit and do not inform or think theirselves . Do not take COVID vaccine - it will modify your genes and maybe kill you . Inform yourself !",conspiracy side-effect
1254347317110546432t,"@MapholohT @radebe_kay @Julius_S_Malema @RamaboduObakeng @CyrilRamaphosa What u going to do , ur government is busy talking to bill gate to come and force vaccinate u , how about that . The soldiers deployment will be to ensure that u take ur Bill gate vaccine . Know who ur real enemy is",mandatory political
1334635050332205056t,@SkyNewsBreak @piersmorgan @BBCPolitics @GMB @itvnews @Reuters @Channel4News @skynew WHY LEGAL PROTECTION GIVEN TO PFIZER IF GOV AND ALL TV PROGRAMMES TELLING TO PUBLIC THIS VACCINE IS SAFE ? ? #CNN #bbqt https : / / t.co/Qz5ytej41e,pharma
1289102020918599682t,"@JToulson @Vagabond4Truth @Coliboo @MattHancock So if flu with a vaccine kills more people than Covid without a vaccine , why have you completely changed your life for Covid ? Or do you wear masks , socially distance , not see family etc every flu season ?",side-effect
1402917774607851520t,"Australia . Another lethal case of thrombosis after Astra Zeneka vaccination : https : / / t.co/ANQl6mKi16 Since last week ’ s report , a further 4 reports of blood clots and low blood platelets have been assessed as confirmed likely to be linked to the AstraZeneca vaccine https : / / t.co/7EFvMMQz6l",side-effect
1248679429292916738t,"We still don't have a vaccine for AIDS after nearly 30 years but let's watch Bill Gates conjure up a "" vaccine "" for COVID - 19 overnight .",rushed
1257564793440960512t,Nothing says that a vaccine will keep people from getting Covid - 19 . In 2017 576 people died from the flu in Oregon and that's with a vaccine . The flu vaccine is only 40 - 60 effective according to CDC . The stats say covid 19 has 99.5 percent survival rate so far .. Without a vaccine .,ineffective unnecessary
1339996349064949767t,@AlexBerenson @pfizer Far worse symptoms than my husband & I had from the actual virus . No thanks .,side-effect
1295505817152770049t,"@the_real_cook Moderna is the reincarnation of IG Farben , the German company that produced the gas used to kill jews in the concentration camps ... George Soros was involved in the "" restructuring """,none
1330828404913016833t,@BallouxFrancois If scientists understood the etiology of Covid 19 we would know who besides the old & sick are really vulnerable . Most people don ’ t need vaccine at all .,unnecessary
1355190835764199424t,So the Europeans are lining up against the AstraZeneca vaccine for people over 65 - who of course are the only people for whom the risk - benefit vaccination makes any sense .,unnecessary
1427183752048955393t,A dangerous experimental project tried out on the gullible . Pfizer Covid vaccine : Full list of side effects reported - ranging from mild to serious https : / / t.co/ZXF5qpgw84,side-effect
1355628700520210433t,"@john71725379 @Josh_H And I ’ m sorry I hurt your feelings that you had to insult me , but the vaccine isn ’ t going to save you . Lol . They don ’ t even know how long the vaccine will keep one “ safe ”",ineffective
1336323990529306624t,@FridaGhitis @nytimes Pfizer vaccine ? We don't need any more stinking Pfizer vaccines !,none
1333975075964530688t,@BorisJohnson End hiv by 2030 . But you think you have a vaccine to stamp out the deadly disease of covid . Within 8 months ? Hasn't hiv been around since 80s .,political
